Date,SPL_OUT,FKC_OUT,MC_OUT,SJR_OUT,M_IN,MIL_EVAP
11/2/2024,0,179,0,420,883,7.880407887
11/3/2024,0,268,0,420,725,13.77612348
11/4/2024,0,357,0,420,1075,21.72740196
11/5/2024,0,380,0,420,205,23.42439801
11/6/2024,0,409,0,420,91,27.16863444
11/7/2024,0,294,0,420,11,22.04428711
11/8/2024,0,226,0,420,134,25.77601422
11/9/2024,0,226,0,420,116,19.01303963
11/10/2024,0,232,0,420,90,13.22990487
11/11/2024,0,283,0,420,169,11.44951538
11/12/2024,0,309,0,420,105,7.400903126
11/13/2024,0,318,0,420,54,24.01647158
11/14/2024,0,268,0,420,10,13.59265551
11/15/2024,0,163,0,420,187,8.931122823
11/16/2024,0,163,0,420,141,5.762280379
11/17/2024,0,168,0,420,42,13.35499052
11/18/2024,0,168,0,420,39,25.93862782
11/19/2024,0,224,0,420,280,17.1659408
11/20/2024,0,232,0,420,251,21.96923572
11/21/2024,0,174,0,420,101,29.01991407
11/22/2024,0,174,0,420,646,2.163991494
11/23/2024,0,116,0,420,1087,8.793538385
11/24/2024,0,116,0,420,897,12.44604534
11/25/2024,0,114,0,420,931,4.227906951
11/26/2024,0,168,0,420,1059,6.446095459
11/27/2024,0,84,0,420,952,1.813750175
11/28/2024,0,0,0,420,879,5.933243548
11/29/2024,0,0,0,420,869,5.924904505
11/30/2024,0,0,0,475,869,2.981216227
12/1/2024,0,54,0,465,792,5.887378058
12/2/2024,0,54,0,465,867,6.921417915
12/3/2024,0,53,0,465,621,6.667076345
12/4/2024,0,53,0,465,591,5.203573505
12/5/2024,0,53,0,465,706,3.881835905
12/6/2024,0,53,0,465,925,7.117389191
12/7/2024,0,53,0,465,901,5.691408286
12/8/2024,0,52,0,465,708,-0.333560226
12/9/2024,0,52,0,465,644,7.659423993
12/10/2024,0,77,0,465,618,4.277936698
12/11/2024,0,52,0,465,570,7.154911126
12/12/2024,0,52,0,465,582,6.671246618
12/13/2024,0,77,0,465,665,10.94501455
12/14/2024,0,52,0,465,793,8.53919531
12/15/2024,0,52,0,465,658,4.915875762
12/16/2024,0,75,0,465,692,3.052097343
12/17/2024,0,75,0,465,734,6.917249146
12/18/2024,0,0,298,465,600,0.813061979
12/19/2024,0,0,267,465,645,6.783824454
12/20/2024,0,0,260,465,1481,4.815810251
12/21/2024,0,0,117,465,1393,7.088204795
12/22/2024,0,0,0,465,1811,8.297366064
12/23/2024,0,0,0,465,1596,2.268225775
12/24/2024,0,0,0,465,1912,7.772003333
12/25/2024,0,0,0,465,1699,0.888111864
12/26/2024,0,0,0,465,2026,8.793541393
12/27/2024,0,380,0,465,1778,8.881102099
12/28/2024,0,419,0,465,1356,1.121609586
12/29/2024,0,0,0,465,1584,5.862363936
12/30/2024,0,0,0,465,1485,1.355099789
12/31/2024,0,0,0,430,1420,1
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
